data;time;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20
2024-04-15;Internacional - RS;0.0626;0.05845;0.05746;0.05708;0.05391;0.05517;0.05458;0.05229;0.05166;0.05129;0.05072;0.0493;0.048;0.04582;0.04665;0.045;0.04342;0.04141;0.03924;0.03595
2024-04-15;Juventude - RS;0.0497;0.05131;0.05148;0.05172;0.05185;0.05113;0.05081;0.05019;0.05031;0.05102;0.04923;0.05125;0.0516;0.05083;0.04981;0.04946;0.04881;0.04897;0.04612;0.0444
2024-04-15;Palmeiras - SP;0.08387;0.0745;0.06933;0.0639;0.06037;0.05884;0.05474;0.05347;0.05187;0.04883;0.04755;0.04504;0.04336;0.04177;0.04041;0.03877;0.03518;0.03292;0.03043;0.02485
2024-04-15;Red Bull Bragantino - SP;0.04985;0.05102;0.05111;0.0523;0.05233;0.05119;0.05099;0.05151;0.05078;0.05214;0.05121;0.05029;0.05036;0.05076;0.04944;0.04785;0.04787;0.04823;0.04588;0.04489
2024-04-15;São Paulo - SP;0.02804;0.03177;0.0356;0.0383;0.03884;0.04134;0.04356;0.0441;0.04535;0.04832;0.05042;0.05246;0.05331;0.05423;0.05673;0.0595;0.06408;0.06543;0.07029;0.07833
2024-04-15;Vasco da Gama S.a.f. - RJ;0.06257;0.06008;0.05865;0.05632;0.05496;0.05436;0.05328;0.05318;0.05231;0.0505;0.05067;0.04891;0.04792;0.04649;0.04635;0.0431;0.04329;0.04149;0.03946;0.03611
2024-04-15;Vitória - BA;0.0282;0.03186;0.03479;0.03703;0.04027;0.0418;0.044;0.04441;0.04692;0.0482;0.04957;0.05124;0.05257;0.05602;0.0565;0.06032;0.06187;0.06543;0.07115;0.07785
2024-04-16;Athletico Paranaense - PR;0.06244;0.05995;0.05809;0.05731;0.05653;0.05435;0.05299;0.05282;0.05225;0.05132;0.05053;0.04832;0.04856;0.04721;0.04451;0.04444;0.04309;0.04107;0.0391;0.03512
2024-04-16;Atlético - GO;0.02792;0.03303;0.03439;0.03742;0.03943;0.04191;0.04272;0.04466;0.0465;0.04831;0.0493;0.05239;0.0536;0.05599;0.05725;0.05882;0.06089;0.06673;0.07005;0.07869
2024-04-16;Atlético Mineiro Saf - MG;0.04974;0.05168;0.0505;0.05125;0.0507;0.05217;0.05258;0.05141;0.04985;0.04971;0.05088;0.05082;0.0501;0.04992;0.05057;0.04891;0.04867;0.04793;0.04747;0.04514
2024-04-16;Bahia - BA;0.03904;0.04283;0.04541;0.04636;0.04677;0.04739;0.04869;0.04897;0.04836;0.04982;0.05073;0.0522;0.05245;0.05266;0.05296;0.05359;0.05308;0.05528;0.0566;0.05681
2024-04-16;Botafogo - RJ;0.03936;0.04323;0.04444;0.0449;0.04732;0.04747;0.04863;0.04931;0.04989;0.05012;0.05075;0.05209;0.05053;0.0516;0.05338;0.05474;0.05432;0.05486;0.05593;0.05713
2024-04-16;Corinthians - SP;0.03563;0.03898;0.04287;0.04264;0.04334;0.04575;0.04635;0.04811;0.04925;0.05067;0.05115;0.05129;0.05317;0.05303;0.05503;0.05552;0.05831;0.05733;0.0592;0.06238
2024-04-16;Criciúma - SC;0.03572;0.03911;0.04107;0.04234;0.04416;0.04614;0.04637;0.04706;0.04907;0.04945;0.05161;0.05159;0.0533;0.05341;0.05518;0.05522;0.05749;0.05886;0.06011;0.06274
2024-04-16;Cruzeiro Saf - MG;0.06114;0.05995;0.05885;0.05666;0.05732;0.05449;0.05412;0.05375;0.05215;0.05043;0.04957;0.04855;0.04813;0.04618;0.04514;0.04491;0.04383;0.04151;0.03883;0.03449
2024-04-16;Cuiabá Saf - MT;0.04049;0.04187;0.04436;0.0458;0.04516;0.04773;0.04827;0.04946;0.05029;0.05045;0.05053;0.05195;0.0526;0.05147;0.05399;0.05431;0.05347;0.05436;0.05636;0.05708
2024-04-16;Flamengo - RJ;0.08355;0.07499;0.06799;0.06493;0.0598;0.05731;0.05738;0.05335;0.05131;0.04922;0.04712;0.04522;0.04385;0.04346;0.03979;0.03808;0.03542;0.03412;0.02903;0.02408
2024-04-16;Fluminense - RJ;0.03559;0.04043;0.04129;0.04291;0.04376;0.04514;0.04717;0.04728;0.04977;0.04955;0.05045;0.05145;0.05137;0.05447;0.05494;0.05552;0.05695;0.0584;0.06001;0.06355
2024-04-16;Fortaleza - CE;0.08499;0.07399;0.0694;0.06592;0.06277;0.05791;0.0559;0.05186;0.05112;0.04906;0.04834;0.04489;0.04408;0.04223;0.03945;0.03757;0.03485;0.03282;0.02844;0.02441
2024-04-16;Grêmio - RS;0.03906;0.04227;0.04512;0.04664;0.04619;0.04839;0.04835;0.04926;0.04977;0.05049;0.05165;0.05127;0.05095;0.05358;0.05347;0.05355;0.05382;0.05448;0.05571;0.05598
2024-04-16;Internacional - RS;0.06275;0.05968;0.05806;0.05706;0.05574;0.05461;0.05366;0.05257;0.05118;0.05114;0.04938;0.04944;0.04759;0.04607;0.04456;0.04572;0.04336;0.04217;0.0398;0.03546
2024-04-16;Juventude - RS;0.05139;0.05215;0.05128;0.05211;0.05104;0.05239;0.05098;0.0509;0.05076;0.05083;0.05039;0.04999;0.05056;0.04957;0.04956;0.04823;0.04787;0.04807;0.04668;0.04525
2024-04-16;Palmeiras - SP;0.08401;0.07307;0.06977;0.06426;0.06185;0.05913;0.05523;0.0538;0.0518;0.05028;0.04801;0.04555;0.04398;0.04155;0.04014;0.0365;0.0353;0.03248;0.02901;0.02428
2024-04-16;Red Bull Bragantino - SP;0.05043;0.05058;0.05031;0.05135;0.0531;0.05006;0.05236;0.05239;0.05211;0.05098;0.04878;0.05042;0.04992;0.0487;0.04897;0.05018;0.05029;0.04829;0.04691;0.04387
2024-04-16;São Paulo - SP;0.02813;0.03164;0.03526;0.03667;0.03982;0.04215;0.04347;0.04515;0.04631;0.04823;0.0509;0.05205;0.05368;0.05567;0.05731;0.05813;0.06213;0.06347;0.0712;0.07863
2024-04-16;Vasco da Gama S.a.f. - RJ;0.061;0.05838;0.05741;0.05681;0.05514;0.05445;0.05275;0.05313;0.05162;0.05117;0.04949;0.04898;0.04876;0.04743;0.04708;0.04474;0.04476;0.04137;0.03879;0.03674
2024-04-16;Vitória - BA;0.02762;0.03219;0.03413;0.03666;0.04006;0.04106;0.04203;0.04476;0.04664;0.04877;0.05044;0.05154;0.05282;0.0558;0.05672;0.06132;0.0621;0.0664;0.07077;0.07817
2024-04-16;Athletico Paranaense - PR;0.06144;0.05936;0.05902;0.05669;0.05585;0.05493;0.05387;0.05323;0.05242;0.05095;0.05012;0.04826;0.04698;0.04676;0.0466;0.04431;0.04296;0.04268;0.03905;0.03452
2024-04-16;Atlético - GO;0.02755;0.03287;0.03472;0.03707;0.03898;0.0419;0.04291;0.04402;0.04728;0.0475;0.04868;0.05093;0.05423;0.0557;0.0591;0.05977;0.06275;0.06525;0.06977;0.07902
2024-04-16;Atlético Mineiro Saf - MG;0.05134;0.05187;0.05106;0.05221;0.05188;0.05112;0.05149;0.05103;0.05179;0.04989;0.05038;0.05112;0.05041;0.04978;0.04987;0.04966;0.04802;0.04584;0.04657;0.04467
2024-04-16;Bahia - BA;0.03951;0.04262;0.04419;0.04579;0.04703;0.0477;0.04897;0.04916;0.04904;0.05175;0.04918;0.05219;0.0514;0.05127;0.05293;0.05354;0.05443;0.05577;0.05563;0.0579
2024-04-16;Botafogo - RJ;0.03941;0.043;0.044;0.04648;0.04582;0.04738;0.04952;0.04828;0.04966;0.04953;0.05175;0.05152;0.05236;0.05286;0.05289;0.05243;0.05499;0.05463;0.0566;0.05689
2024-04-16;Corinthians - SP;0.03495;0.03929;0.04197;0.0423;0.04459;0.04328;0.04711;0.0481;0.04848;0.05109;0.05083;0.05278;0.05354;0.05338;0.05467;0.05533;0.05628;0.05879;0.06086;0.06238
2024-04-16;Criciúma - SC;0.03513;0.0393;0.04076;0.04375;0.04425;0.04448;0.04652;0.04699;0.04972;0.04881;0.05088;0.05181;0.05236;0.05497;0.05479;0.05557;0.05691;0.059;0.06061;0.06339
2024-04-16;Cruzeiro Saf - MG;0.06206;0.05807;0.05828;0.05797;0.05619;0.0548;0.05429;0.05197;0.0521;0.05052;0.05061;0.04932;0.0474;0.04681;0.04631;0.04447;0.04238;0.04201;0.03931;0.03513
2024-04-16;Cuiabá Saf - MT;0.03937;0.04122;0.04328;0.04479;0.04694;0.04748;0.04743;0.0493;0.05028;0.05132;0.05105;0.05148;0.05143;0.05326;0.05329;0.05386;0.05406;0.05496;0.05716;0.05804
2024-04-16;Flamengo - RJ;0.08488;0.0743;0.06743;0.06543;0.06149;0.05908;0.05587;0.05291;0.05157;0.049;0.04838;0.04586;0.04308;0.04216;0.04016;0.03806;0.03389;0.03247;0.0296;0.02438
2024-04-16;Fluminense - RJ;0.03633;0.03937;0.04181;0.04317;0.04431;0.04495;0.04664;0.04825;0.04857;0.04977;0.0507;0.05058;0.05316;0.05393;0.05367;0.05654;0.05839;0.05863;0.059;0.06223
2024-04-16;Fortaleza - CE;0.08411;0.0737;0.06843;0.0637;0.06172;0.05944;0.05657;0.0547;0.05118;0.05003;0.04647;0.04544;0.04334;0.04095;0.03993;0.03764;0.03554;0.03202;0.03069;0.0244
2024-04-16;Grêmio - RS;0.04087;0.04264;0.045;0.04591;0.04612;0.04718;0.04819;0.05027;0.04965;0.04979;0.05048;0.05222;0.05305;0.05194;0.05242;0.05443;0.05356;0.05444;0.05446;0.05738
2024-04-16;Internacional - RS;0.06141;0.05996;0.05918;0.05613;0.05579;0.05469;0.05468;0.05319;0.05082;0.05078;0.05049;0.04813;0.04811;0.04732;0.04535;0.04381;0.04335;0.04148;0.04041;0.03492
2024-04-16;Juventude - RS;0.04999;0.05122;0.05215;0.0512;0.05219;0.05167;0.05015;0.05172;0.05061;0.05163;0.05146;0.05051;0.04952;0.05008;0.04793;0.05024;0.04864;0.04818;0.04567;0.04524
2024-04-16;Palmeiras - SP;0.08512;0.07486;0.06916;0.06529;0.06116;0.05821;0.05478;0.05273;0.05177;0.05021;0.04687;0.0453;0.04302;0.04257;0.0395;0.038;0.03582;0.0319;0.02976;0.02397
2024-04-16;Red Bull Bragantino - SP;0.05049;0.05179;0.05139;0.05085;0.05159;0.05187;0.05133;0.05113;0.0503;0.05064;0.05025;0.05091;0.05074;0.05038;0.04966;0.04883;0.04943;0.04831;0.04643;0.04368
2024-04-16;São Paulo - SP;0.02824;0.0334;0.03487;0.0373;0.03928;0.04125;0.04351;0.04505;0.04586;0.04755;0.049;0.05146;0.05432;0.05597;0.05685;0.06;0.06368;0.06519;0.06865;0.07857
2024-04-16;Vasco da Gama S.a.f. - RJ;0.0601;0.05927;0.05876;0.05669;0.0549;0.05738;0.05419;0.05327;0.0519;0.05053;0.05053;0.04932;0.04711;0.04639;0.04634;0.04438;0.0428;0.04217;0.03875;0.03522
2024-04-16;Vitória - BA;0.0277;0.03189;0.03454;0.03728;0.03992;0.04121;0.04198;0.0447;0.047;0.04871;0.05189;0.05086;0.05444;0.05352;0.05774;0.05913;0.06212;0.06628;0.07102;0.07807
2024-04-16;Athletico Paranaense - PR;0.06242;0.0617;0.05785;0.0565;0.05647;0.05495;0.05316;0.05324;0.05214;0.05141;0.05099;0.04786;0.04743;0.04632;0.0468;0.04505;0.04258;0.03987;0.03896;0.0343
2024-04-16;Atlético - GO;0.02785;0.03177;0.03603;0.03701;0.04064;0.04077;0.04373;0.04338;0.04685;0.04784;0.04901;0.05287;0.0543;0.05599;0.05749;0.05862;0.06341;0.0646;0.06998;0.07786
2024-04-16;Atlético Mineiro Saf - MG;0.05086;0.04959;0.05118;0.05169;0.05102;0.05186;0.05109;0.05051;0.05178;0.05106;0.05;0.05079;0.05117;0.05049;0.04853;0.04823;0.04853;0.0478;0.04821;0.04561
2024-04-16;Bahia - BA;0.04067;0.04303;0.04289;0.04604;0.04713;0.04721;0.04856;0.04848;0.04992;0.04963;0.05069;0.05077;0.05138;0.05278;0.05427;0.05368;0.05421;0.05475;0.05661;0.0573
2024-04-16;Botafogo - RJ;0.03867;0.04269;0.0456;0.04465;0.04619;0.0477;0.04868;0.04708;0.05059;0.05002;0.05048;0.0519;0.05228;0.05282;0.05295;0.05377;0.05438;0.05568;0.05524;0.05863
2024-04-16;Corinthians - SP;0.03604;0.03934;0.04124;0.04301;0.04482;0.04499;0.04668;0.04711;0.04935;0.04856;0.05023;0.05272;0.05344;0.05412;0.05428;0.0563;0.05786;0.05747;0.06023;0.06221
2024-04-16;Criciúma - SC;0.03507;0.03971;0.04215;0.04268;0.04491;0.04541;0.04713;0.0477;0.04803;0.04981;0.05127;0.05221;0.05144;0.05381;0.05551;0.05513;0.05788;0.0578;0.06057;0.06178
2024-04-16;Cruzeiro Saf - MG;0.06179;0.05973;0.05881;0.05682;0.0561;0.05526;0.05363;0.05375;0.05001;0.05046;0.05144;0.04807;0.0474;0.04661;0.04635;0.04479;0.04415;0.0413;0.03915;0.03438
2024-04-16;Cuiabá Saf - MT;0.03897;0.04249;0.04519;0.04539;0.04573;0.04915;0.04756;0.04733;0.04947;0.05001;0.05095;0.05213;0.05202;0.05284;0.05405;0.05348;0.05331;0.05671;0.05552;0.0577
2024-04-16;Flamengo - RJ;0.0848;0.07329;0.06799;0.06609;0.06106;0.05796;0.05771;0.05445;0.05156;0.04936;0.04706;0.04482;0.04369;0.04186;0.03846;0.03744;0.03558;0.03287;0.02903;0.02492
2024-04-16;Fluminense - RJ;0.03522;0.03895;0.04176;0.0432;0.04499;0.04596;0.04767;0.04813;0.04968;0.05068;0.05112;0.05165;0.05271;0.05314;0.05369;0.05508;0.056;0.05838;0.06037;0.06162
2024-04-16;Fortaleza - CE;0.08606;0.07436;0.06886;0.06543;0.06302;0.05666;0.0555;0.05419;0.04958;0.04949;0.04858;0.04556;0.04265;0.04197;0.03865;0.03846;0.03504;0.03199;0.02917;0.02478
2024-04-16;Grêmio - RS;0.03977;0.04211;0.04339;0.04536;0.04591;0.04769;0.04813;0.04915;0.05048;0.05046;0.05088;0.05158;0.05162;0.0533;0.05279;0.05444;0.05387;0.05642;0.05573;0.05692
2024-04-16;Internacional - RS;0.06054;0.05911;0.05789;0.05714;0.05637;0.05348;0.05316;0.05409;0.05207;0.05127;0.04921;0.04995;0.04922;0.0475;0.0463;0.04528;0.043;0.04196;0.03826;0.0342
2024-04-16;Juventude - RS;0.05087;0.05066;0.05093;0.05197;0.05158;0.05161;0.05102;0.05251;0.052;0.05092;0.05145;0.05124;0.05036;0.04836;0.05;0.04877;0.04751;0.0473;0.04537;0.04557
2024-04-16;Palmeiras - SP;0.0836;0.07484;0.07045;0.06346;0.06122;0.06025;0.05606;0.05389;0.04993;0.04978;0.04809;0.04582;0.04431;0.04193;0.03916;0.03657;0.03488;0.03248;0.0288;0.02448
2024-04-16;Red Bull Bragantino - SP;0.04963;0.05295;0.0499;0.05239;0.05136;0.05114;0.05054;0.05186;0.04983;0.05049;0.05039;0.04968;0.0502;0.04978;0.05068;0.04965;0.04877;0.04873;0.04745;0.04458
2024-04-16;São Paulo - SP;0.02771;0.03191;0.03489;0.03775;0.03836;0.04169;0.04331;0.04495;0.04701;0.04836;0.05014;0.0514;0.05215;0.05603;0.05636;0.05939;0.06366;0.06545;0.07107;0.07841
2024-04-16;Vasco da Gama S.a.f. - RJ;0.06211;0.05968;0.05816;0.05615;0.05411;0.05542;0.05353;0.05401;0.05242;0.05235;0.04973;0.04727;0.04785;0.04674;0.04595;0.04509;0.04328;0.04185;0.03942;0.03488
2024-04-16;Vitória - BA;0.02735;0.03209;0.03484;0.03727;0.03901;0.04084;0.04315;0.04419;0.0473;0.04804;0.04829;0.05171;0.05438;0.05361;0.05773;0.06078;0.0621;0.06659;0.07086;0.07987
2024-04-17;Athletico Paranaense - PR;0.06329;0.06125;0.05659;0.05702;0.05584;0.05559;0.05297;0.05208;0.0511;0.05052;0.0511;0.04864;0.04778;0.04624;0.04589;0.04492;0.04311;0.04137;0.03899;0.03571
2024-04-17;Atlético - GO;0.02679;0.03142;0.03511;0.03834;0.03966;0.04144;0.04373;0.04545;0.04726;0.04853;0.05009;0.0524;0.05287;0.0563;0.05659;0.05903;0.06234;0.06462;0.07034;0.07769
2024-04-17;Atlético Mineiro Saf - MG;0.05151;0.05017;0.05231;0.05088;0.05102;0.05053;0.05198;0.05049;0.0507;0.05029;0.05229;0.04996;0.05112;0.04968;0.04947;0.04961;0.04918;0.0479;0.04671;0.0442
2024-04-17;Bahia - BA;0.0402;0.04289;0.0446;0.04661;0.04776;0.04806;0.0464;0.04926;0.04991;0.05023;0.05085;0.05146;0.05156;0.05319;0.05294;0.05336;0.05368;0.05497;0.05482;0.05725
2024-04-17;Botafogo - RJ;0.03958;0.04372;0.04448;0.04587;0.04571;0.04735;0.04927;0.04911;0.04987;0.05077;0.05008;0.05019;0.05164;0.0514;0.05271;0.05468;0.05515;0.05506;0.05714;0.05622
2024-04-17;Corinthians - SP;0.03573;0.03961;0.04107;0.04348;0.04426;0.04502;0.04648;0.04888;0.04891;0.05006;0.05056;0.05172;0.05216;0.0537;0.05488;0.05571;0.05663;0.05862;0.06061;0.06191
2024-04-17;Criciúma - SC;0.03591;0.03972;0.0407;0.04303;0.04399;0.04524;0.04692;0.04845;0.04837;0.04893;0.05119;0.05166;0.05173;0.05515;0.05607;0.05558;0.05705;0.059;0.0605;0.06081
2024-04-17;Cruzeiro Saf - MG;0.06046;0.05884;0.05879;0.05582;0.05671;0.05558;0.05333;0.05342;0.0518;0.05002;0.04993;0.04869;0.0479;0.04635;0.04662;0.04465;0.04372;0.04164;0.03982;0.03591
2024-04-17;Cuiabá Saf - MT;0.03914;0.0414;0.04444;0.04559;0.0461;0.04726;0.04808;0.04769;0.04981;0.04927;0.05103;0.05195;0.05224;0.05248;0.05294;0.05413;0.05338;0.05762;0.05606;0.05939
2024-04-17;Flamengo - RJ;0.08329;0.07574;0.06849;0.06512;0.06073;0.05845;0.05666;0.05456;0.05153;0.04908;0.04712;0.04609;0.04447;0.04173;0.03942;0.03659;0.03437;0.03311;0.02869;0.02476
2024-04-17;Fluminense - RJ;0.03502;0.03902;0.04055;0.04328;0.04528;0.04628;0.0475;0.04755;0.04849;0.05076;0.05117;0.05318;0.05235;0.05373;0.05506;0.05441;0.05631;0.05771;0.06064;0.06171
2024-04-17;Fortaleza - CE;0.08552;0.07486;0.06839;0.06426;0.06214;0.06022;0.05582;0.05414;0.05126;0.04712;0.04685;0.04548;0.04365;0.04228;0.03903;0.037;0.0361;0.03203;0.02819;0.02566
2024-04-17;Grêmio - RS;0.03871;0.04237;0.04447;0.04594;0.04726;0.04726;0.04802;0.04847;0.05049;0.05084;0.05189;0.05105;0.05228;0.0526;0.05308;0.0553;0.05403;0.05326;0.05636;0.05632
2024-04-17;Internacional - RS;0.0611;0.05952;0.05849;0.05632;0.05537;0.05454;0.05387;0.052;0.05197;0.05083;0.04959;0.04921;0.04834;0.04834;0.04629;0.0448;0.04371;0.04151;0.03923;0.03497
2024-04-17;Juventude - RS;0.05098;0.05037;0.05244;0.05044;0.05175;0.05053;0.05125;0.0505;0.04837;0.05242;0.05123;0.05008;0.04996;0.05039;0.05069;0.04941;0.0489;0.04758;0.04759;0.04512
2024-04-17;Palmeiras - SP;0.08459;0.07485;0.06946;0.06488;0.06084;0.0568;0.05629;0.05466;0.05214;0.05061;0.04592;0.04465;0.04339;0.0422;0.0395;0.0367;0.03519;0.03361;0.0287;0.02502
2024-04-17;Red Bull Bragantino - SP;0.05065;0.05047;0.0527;0.05143;0.05064;0.05211;0.05154;0.05038;0.0512;0.05209;0.05097;0.04973;0.05047;0.04832;0.04932;0.04917;0.04874;0.04803;0.04627;0.04577
2024-04-17;São Paulo - SP;0.02849;0.03216;0.03455;0.03836;0.04101;0.04089;0.04223;0.04517;0.04724;0.04856;0.04918;0.05299;0.05386;0.05429;0.05591;0.05919;0.06309;0.06574;0.06931;0.07778
2024-04-17;Vasco da Gama S.a.f. - RJ;0.06192;0.05919;0.05685;0.05669;0.0547;0.05547;0.05453;0.05297;0.05245;0.05004;0.04846;0.04872;0.04729;0.04776;0.04613;0.04624;0.04271;0.04208;0.03986;0.03594
2024-04-17;Vitória - BA;0.02712;0.03243;0.03552;0.03664;0.03923;0.04138;0.04313;0.04477;0.04713;0.04903;0.0505;0.05215;0.05494;0.05387;0.05746;0.05952;0.06261;0.06454;0.07017;0.07786
2024-04-18;Athletico Paranaense - PR;0.06204;0.06097;0.05748;0.05593;0.05513;0.05474;0.05295;0.05352;0.05223;0.05095;0.04936;0.04832;0.04919;0.04735;0.04507;0.04519;0.04326;0.04212;0.03951;0.03469
2024-04-18;Atlético - GO;0.028;0.03168;0.03539;0.0373;0.03984;0.04005;0.04341;0.04417;0.04546;0.04729;0.04992;0.05245;0.05362;0.05552;0.05638;0.06042;0.06313;0.06666;0.07031;0.079
2024-04-18;Atlético Mineiro Saf - MG;0.04908;0.05199;0.05116;0.05046;0.05031;0.0516;0.05102;0.05132;0.0516;0.04992;0.05076;0.05026;0.05099;0.04889;0.05033;0.04934;0.04947;0.04794;0.04757;0.04599
2024-04-18;Bahia - BA;0.04831;0.05018;0.05106;0.05248;0.05329;0.05262;0.05159;0.05152;0.05231;0.05241;0.05085;0.05068;0.05101;0.05038;0.05036;0.04797;0.0483;0.0473;0.04562;0.04176
2024-04-18;Botafogo - RJ;0.03989;0.04317;0.04317;0.04512;0.04728;0.04788;0.04846;0.04858;0.04877;0.05072;0.05153;0.05176;0.05117;0.05219;0.05362;0.0531;0.0547;0.05675;0.0553;0.05684
2024-04-18;Corinthians - SP;0.03493;0.03847;0.0415;0.04384;0.04485;0.04578;0.04768;0.04686;0.04856;0.04868;0.05147;0.05229;0.05243;0.054;0.05504;0.05574;0.05721;0.05721;0.06065;0.06281
2024-04-18;Criciúma - SC;0.03556;0.03879;0.04233;0.04346;0.04429;0.04465;0.04665;0.04737;0.04947;0.05129;0.04983;0.05207;0.05291;0.05397;0.05465;0.05493;0.05673;0.05877;0.06017;0.06211
2024-04-18;Cruzeiro Saf - MG;0.06133;0.0586;0.05674;0.05817;0.05567;0.05369;0.05324;0.05293;0.05145;0.05198;0.05032;0.05001;0.04784;0.04758;0.0459;0.0443;0.04446;0.04028;0.0395;0.03601
2024-04-18;Cuiabá Saf - MT;0.03996;0.04244;0.04346;0.04617;0.04593;0.04702;0.04743;0.0493;0.04975;0.05142;0.05081;0.05011;0.0507;0.05285;0.05342;0.05451;0.05494;0.05543;0.05617;0.05818
2024-04-18;Flamengo - RJ;0.08421;0.07492;0.06989;0.06437;0.06026;0.05878;0.05615;0.05382;0.05171;0.04973;0.04697;0.04578;0.04332;0.04161;0.03956;0.0376;0.03477;0.03173;0.03059;0.02423
2024-04-18;Fluminense - RJ;0.02694;0.03204;0.03543;0.03727;0.03945;0.04261;0.04432;0.04709;0.04654;0.04912;0.05128;0.05213;0.05434;0.05465;0.05807;0.05991;0.06261;0.06599;0.06612;0.07409
2024-04-18;Fortaleza - CE;0.08427;0.0734;0.06978;0.06535;0.06183;0.05911;0.0563;0.05356;0.05133;0.04899;0.04724;0.04498;0.04355;0.04218;0.03869;0.03731;0.03504;0.03287;0.02927;0.02495
2024-04-18;Grêmio - RS;0.03981;0.04232;0.04339;0.04631;0.04724;0.04683;0.04871;0.04932;0.04904;0.05007;0.05135;0.05157;0.05281;0.05262;0.05372;0.05572;0.05437;0.05382;0.05482;0.05616
2024-04-18;Internacional - RS;0.06079;0.06019;0.05799;0.05719;0.0567;0.0545;0.05348;0.05328;0.05239;0.05052;0.05041;0.04922;0.04777;0.04645;0.04616;0.04523;0.04321;0.04041;0.03931;0.0348
2024-04-18;Juventude - RS;0.0503;0.05085;0.05269;0.05083;0.05156;0.05167;0.05115;0.05082;0.05116;0.05077;0.05053;0.05043;0.04847;0.05049;0.04809;0.04922;0.04871;0.04805;0.04758;0.04663
2024-04-18;Palmeiras - SP;0.08494;0.07415;0.06747;0.06385;0.06092;0.05834;0.05617;0.0538;0.05218;0.04981;0.04741;0.04543;0.04456;0.04148;0.03996;0.03748;0.03528;0.03281;0.02937;0.02459
2024-04-18;Red Bull Bragantino - SP;0.05172;0.05078;0.05233;0.05118;0.05177;0.05193;0.05109;0.04968;0.05194;0.05008;0.05063;0.05195;0.05085;0.04981;0.04906;0.04875;0.04709;0.04868;0.04739;0.04329
2024-04-18;São Paulo - SP;0.02831;0.03292;0.03525;0.03727;0.03878;0.04094;0.04328;0.04601;0.04551;0.0483;0.05141;0.05057;0.05331;0.05478;0.05816;0.05842;0.06214;0.06614;0.06848;0.08002
