data;time;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20
2022-04-17;Santos - SP;0.05005;0.05031;0.05218;0.05233;0.05149;0.05261;0.05012;0.05068;0.05141;0.05088;0.05048;0.05179;0.05095;0.04931;0.04912;0.04811;0.0487;0.04677;0.04758;0.04513
2022-04-17;São Paulo - SP;0.06251;0.0598;0.05955;0.05691;0.05486;0.05396;0.05325;0.05353;0.05281;0.05168;0.05105;0.04906;0.04849;0.04644;0.04604;0.04487;0.04166;0.04106;0.03904;0.03343
2022-04-24;América Fc Saf - MG;0.05327;0.0526;0.05352;0.05149;0.05192;0.05188;0.05176;0.05098;0.05225;0.0503;0.0502;0.04969;0.05032;0.04998;0.04905;0.04763;0.04754;0.04735;0.04449;0.04378
2022-04-24;Athletico Paranaense - PR;0.02807;0.03257;0.03516;0.03895;0.03978;0.04313;0.04451;0.04612;0.04801;0.04856;0.05095;0.05217;0.05445;0.05613;0.05699;0.05917;0.06118;0.06486;0.06733;0.07191
2022-04-24;Atlético - GO;0.02991;0.03355;0.03708;0.0385;0.04042;0.04134;0.04428;0.04473;0.04643;0.04857;0.04993;0.05;0.05394;0.05316;0.05763;0.05977;0.06121;0.06437;0.06773;0.07745
2022-04-24;Atlético Mineiro - MG;0.08185;0.07235;0.06746;0.06522;0.06203;0.0586;0.05622;0.0549;0.05341;0.04984;0.04854;0.0458;0.0442;0.04215;0.03912;0.03674;0.03499;0.03248;0.02908;0.02502
2022-04-24;Avaí - SC;0.05263;0.0522;0.05189;0.05152;0.0522;0.05079;0.05197;0.05066;0.0508;0.05114;0.05091;0.0507;0.04914;0.04941;0.05084;0.04835;0.0473;0.04658;0.04663;0.04434
2022-04-24;Botafogo - RJ;0.05211;0.05179;0.05394;0.05327;0.05213;0.05272;0.05154;0.05008;0.05068;0.04935;0.05024;0.05053;0.04913;0.04988;0.04744;0.04938;0.04911;0.04801;0.04527;0.0434
2022-04-24;Ceará - CE;0.05306;0.05253;0.05217;0.05158;0.05344;0.04993;0.05322;0.05146;0.05094;0.05081;0.0503;0.05038;0.04999;0.0488;0.04916;0.04828;0.04804;0.04673;0.04517;0.04401
2022-04-24;Corinthians - SP;0.09045;0.07792;0.07259;0.06725;0.06313;0.05866;0.05693;0.05406;0.05069;0.04924;0.04739;0.0454;0.04202;0.04155;0.03763;0.03492;0.03278;0.02952;0.02694;0.02093
2022-04-24;Coritiba - PR;0.05296;0.05435;0.05463;0.05378;0.05279;0.05346;0.05251;0.05325;0.05138;0.05101;0.05076;0.05095;0.04902;0.04772;0.04894;0.04697;0.04626;0.04605;0.04379;0.03942
2022-04-24;Cuiabá Saf - MT;0.05394;0.0525;0.05293;0.05113;0.05201;0.05233;0.05257;0.05211;0.05093;0.05091;0.0496;0.05041;0.04961;0.04793;0.05005;0.04745;0.04797;0.04671;0.04605;0.04286
2022-04-24;Flamengo - RJ;0.03754;0.04286;0.04413;0.04531;0.04639;0.0486;0.04821;0.05053;0.05045;0.05254;0.05242;0.05463;0.05348;0.05334;0.05299;0.05419;0.05332;0.05309;0.05468;0.0513
2022-04-24;Fluminense - RJ;0.03681;0.04155;0.04295;0.04444;0.04644;0.0473;0.04822;0.04861;0.04922;0.05097;0.05051;0.05211;0.05214;0.05359;0.05458;0.05564;0.05587;0.05582;0.05715;0.05608
2022-04-24;Fortaleza - CE;0.02273;0.02792;0.03007;0.03385;0.03458;0.03785;0.03965;0.04162;0.0445;0.04676;0.04842;0.05071;0.05267;0.05515;0.05902;0.06377;0.06634;0.07123;0.07873;0.09443
2022-04-24;Goiás - GO;0.03029;0.03436;0.03624;0.03832;0.03982;0.04247;0.04267;0.04569;0.04695;0.04772;0.04939;0.05062;0.05296;0.05469;0.05652;0.05915;0.06185;0.06499;0.06992;0.07538
2022-04-24;Internacional - RS;0.09162;0.07871;0.07083;0.0671;0.06297;0.05968;0.05667;0.05499;0.05124;0.0499;0.04578;0.04467;0.04244;0.03928;0.03767;0.03566;0.03307;0.0305;0.02608;0.02114
2022-04-24;Juventude - RS;0.02936;0.03343;0.036;0.03923;0.04002;0.04226;0.04336;0.04441;0.04696;0.04881;0.05048;0.0499;0.0532;0.05591;0.05615;0.05917;0.06146;0.06412;0.06825;0.07752
2022-04-24;Palmeiras - SP;0.03715;0.04071;0.04425;0.04581;0.04714;0.04848;0.04915;0.04954;0.05188;0.05158;0.05269;0.05284;0.05244;0.05498;0.0527;0.05387;0.05422;0.0538;0.05511;0.05166
2022-04-24;Red Bull Bragantino - SP;0.04801;0.05039;0.05143;0.0504;0.05186;0.05123;0.05082;0.05171;0.05052;0.05073;0.05106;0.0503;0.05159;0.05093;0.04981;0.04975;0.04969;0.04841;0.04658;0.04478
2022-04-24;Santos - SP;0.06477;0.0629;0.05942;0.05866;0.05627;0.05653;0.05323;0.05232;0.05151;0.04984;0.04907;0.0485;0.04756;0.046;0.04532;0.04387;0.04155;0.04045;0.03786;0.03437
2022-04-24;São Paulo - SP;0.05347;0.05481;0.05331;0.05419;0.05466;0.05276;0.05251;0.05223;0.05125;0.05142;0.05136;0.04969;0.0497;0.04942;0.04839;0.04627;0.04625;0.04493;0.04316;0.04022
2022-04-30;América Fc Saf - MG;0.04094;0.04503;0.04681;0.04674;0.04967;0.05022;0.04878;0.05067;0.05033;0.05171;0.05219;0.05065;0.05278;0.05143;0.05341;0.05263;0.05274;0.05219;0.05099;0.05009
2022-04-30;Athletico Paranaense - PR;0.02777;0.03312;0.03546;0.03842;0.04003;0.04268;0.04499;0.04574;0.04841;0.04977;0.05012;0.05284;0.05316;0.05528;0.0573;0.0605;0.06127;0.06417;0.06793;0.07104
2022-04-30;Atlético - GO;0.01925;0.02519;0.02728;0.03073;0.03427;0.03559;0.03788;0.04127;0.04347;0.04609;0.0474;0.05202;0.05482;0.05672;0.06245;0.06476;0.06887;0.07466;0.08251;0.09477
2022-04-30;Atlético Mineiro - MG;0.08009;0.07371;0.06845;0.06422;0.06211;0.05821;0.0561;0.05458;0.05286;0.05039;0.0481;0.04735;0.04494;0.04127;0.04016;0.03855;0.03591;0.0318;0.02781;0.02339
2022-04-30;Avaí - SC;0.06208;0.06221;0.06037;0.05864;0.05836;0.05672;0.05448;0.05338;0.05257;0.0524;0.0512;0.04975;0.04753;0.04643;0.04525;0.04352;0.04054;0.03864;0.03586;0.03007
2022-04-30;Botafogo - RJ;0.05227;0.05271;0.05362;0.0553;0.05302;0.05303;0.05307;0.0523;0.0524;0.05148;0.05142;0.0508;0.0498;0.04956;0.04899;0.04844;0.04637;0.04501;0.04178;0.03863
2022-04-30;Ceará - CE;0.05176;0.05094;0.05147;0.05268;0.05198;0.05336;0.05104;0.05189;0.05026;0.05169;0.04931;0.04982;0.05166;0.05137;0.04886;0.04822;0.04797;0.04682;0.0454;0.0435
2022-04-30;Corinthians - SP;0.08964;0.07809;0.07101;0.06686;0.06348;0.05893;0.05815;0.05419;0.05147;0.05019;0.04825;0.0437;0.04393;0.04044;0.03795;0.03508;0.03312;0.02963;0.02588;0.02001
2022-04-30;Coritiba - PR;0.05202;0.05263;0.05432;0.05323;0.05431;0.05407;0.05377;0.05288;0.05208;0.04958;0.05109;0.05042;0.05026;0.05015;0.04917;0.04771;0.04533;0.04529;0.04367;0.03802
2022-04-30;Cuiabá Saf - MT;0.08777;0.0777;0.07173;0.06718;0.06348;0.06085;0.05694;0.05439;0.05193;0.04931;0.04703;0.04523;0.04232;0.04156;0.0371;0.03631;0.03244;0.03015;0.02587;0.02071
2022-04-30;Flamengo - RJ;0.03592;0.04045;0.04364;0.04638;0.04749;0.04805;0.05037;0.05209;0.05151;0.05171;0.05317;0.0548;0.05394;0.05468;0.05349;0.05262;0.05408;0.05323;0.05253;0.04985
2022-04-30;Fluminense - RJ;0.03579;0.0409;0.04372;0.04481;0.04614;0.04766;0.04829;0.05011;0.05041;0.05089;0.05186;0.05213;0.05352;0.05367;0.05366;0.05498;0.05578;0.05514;0.05566;0.05488
2022-04-30;Fortaleza - CE;0.02158;0.0264;0.03053;0.03314;0.03551;0.03846;0.04207;0.04124;0.04478;0.04458;0.04841;0.05146;0.05331;0.05695;0.0589;0.06264;0.06796;0.07279;0.0795;0.08979
2022-04-30;Goiás - GO;0.02206;0.02708;0.03044;0.03298;0.03587;0.03833;0.04072;0.04358;0.04573;0.04785;0.04982;0.05177;0.05482;0.05693;0.06;0.06297;0.06558;0.07081;0.07747;0.08519
2022-04-30;Internacional - RS;0.08881;0.07736;0.07098;0.06686;0.06341;0.06066;0.05769;0.05442;0.05278;0.05075;0.04778;0.04442;0.04169;0.03971;0.03868;0.03604;0.03235;0.03022;0.02507;0.02032
2022-04-30;Juventude - RS;0.01522;0.01923;0.02239;0.02651;0.02777;0.03162;0.03415;0.03739;0.04193;0.04436;0.04738;0.05049;0.05303;0.05586;0.06148;0.06691;0.07244;0.08098;0.09347;0.11739
2022-04-30;Palmeiras - SP;0.03615;0.04144;0.04381;0.04633;0.04776;0.04815;0.04958;0.05018;0.05075;0.05302;0.05362;0.05254;0.05424;0.05463;0.05325;0.05333;0.05426;0.05484;0.05269;0.04943
2022-04-30;Red Bull Bragantino - SP;0.0471;0.04955;0.05096;0.05043;0.04963;0.05082;0.05206;0.05171;0.05212;0.05204;0.05129;0.05165;0.0504;0.05174;0.0505;0.05118;0.05093;0.04899;0.04525;0.04165
2022-04-30;Santos - SP;0.08167;0.07185;0.0686;0.06485;0.06219;0.06001;0.05774;0.05529;0.05239;0.05039;0.04808;0.04754;0.04415;0.04257;0.03894;0.03644;0.03465;0.03095;0.02869;0.02301
2022-04-30;São Paulo - SP;0.05211;0.05441;0.05441;0.05371;0.05352;0.05258;0.05213;0.0527;0.05182;0.0518;0.05248;0.05062;0.0497;0.04905;0.05046;0.04717;0.04741;0.04369;0.04197;0.03826
2022-05-01;América Fc Saf - MG;0.05274;0.0543;0.05433;0.05364;0.05521;0.05403;0.05356;0.05409;0.05317;0.05193;0.05193;0.05138;0.05174;0.05019;0.04939;0.0464;0.04469;0.04218;0.04077;0.03433
2022-05-01;Athletico Paranaense - PR;0.02178;0.02602;0.03121;0.0342;0.03551;0.03919;0.04239;0.04392;0.04616;0.04881;0.05116;0.0525;0.05452;0.0578;0.05996;0.06323;0.06666;0.06975;0.07484;0.08039
2022-05-01;Atlético - GO;0.01965;0.02485;0.02826;0.03237;0.035;0.03799;0.0409;0.04304;0.04431;0.04773;0.05041;0.05185;0.05461;0.05756;0.06169;0.06447;0.06793;0.07395;0.07752;0.08591
2022-05-01;Atlético Mineiro - MG;0.08182;0.07495;0.07119;0.06631;0.06569;0.05928;0.05725;0.05617;0.05265;0.05075;0.04883;0.04687;0.04345;0.04109;0.03913;0.0355;0.03269;0.03095;0.02544;0.01999
2022-05-01;Avaí - SC;0.06454;0.06215;0.06031;0.05922;0.05801;0.05529;0.0546;0.05403;0.05406;0.05144;0.04994;0.04948;0.04852;0.04597;0.0432;0.04344;0.0417;0.03899;0.03563;0.02948
2022-05-01;Botafogo - RJ;0.05293;0.05354;0.05341;0.05436;0.05466;0.05294;0.05234;0.05303;0.05217;0.05273;0.05219;0.04963;0.04984;0.04978;0.048;0.04723;0.04635;0.04465;0.04234;0.03788
2022-05-01;Ceará - CE;0.02874;0.03336;0.0356;0.03874;0.04067;0.04299;0.0449;0.04634;0.04881;0.0501;0.05085;0.05378;0.05399;0.05538;0.05858;0.06004;0.06159;0.06198;0.06417;0.06939
2022-05-01;Corinthians - SP;0.0897;0.07979;0.07226;0.06657;0.06387;0.06004;0.05928;0.05556;0.05127;0.04922;0.04739;0.04488;0.04304;0.03947;0.03658;0.03504;0.03133;0.02903;0.02544;0.02024
2022-05-01;Coritiba - PR;0.05184;0.05347;0.0548;0.0539;0.05356;0.05417;0.05247;0.05283;0.05314;0.05183;0.05078;0.05073;0.0506;0.04943;0.0489;0.04868;0.04657;0.04353;0.0416;0.03717
2022-05-01;Cuiabá Saf - MT;0.06578;0.06389;0.06321;0.06087;0.05808;0.05816;0.05607;0.05514;0.05457;0.0531;0.05131;0.04846;0.04716;0.0467;0.04308;0.04098;0.03955;0.03624;0.03145;0.0262
2022-05-01;Flamengo - RJ;0.03806;0.04133;0.04383;0.04696;0.04812;0.04938;0.05049;0.05012;0.05198;0.0519;0.05275;0.05309;0.05324;0.05496;0.0542;0.0541;0.05272;0.05319;0.05157;0.04801
2022-05-01;Fluminense - RJ;0.03682;0.04018;0.04293;0.04411;0.04634;0.04778;0.04881;0.05004;0.04963;0.05035;0.05193;0.05312;0.05214;0.0548;0.05557;0.05434;0.05531;0.05592;0.05656;0.05332
2022-05-01;Fortaleza - CE;0.02354;0.02675;0.03126;0.03393;0.03546;0.0382;0.04074;0.04155;0.04508;0.04738;0.0486;0.05151;0.05499;0.05539;0.05879;0.06385;0.06576;0.07063;0.07777;0.08882
2022-05-01;Goiás - GO;0.01491;0.01952;0.02361;0.0264;0.02936;0.03301;0.03505;0.03809;0.04223;0.04498;0.04886;0.05145;0.05419;0.05794;0.06151;0.06762;0.07299;0.08031;0.08996;0.10801
2022-05-01;Internacional - RS;0.08742;0.07903;0.07255;0.06889;0.06423;0.06073;0.05799;0.05291;0.05217;0.04962;0.04601;0.04445;0.04353;0.03974;0.03815;0.03602;0.03243;0.02966;0.0248;0.01967
2022-05-01;Juventude - RS;0.01565;0.02076;0.02337;0.02673;0.02999;0.03282;0.03422;0.03775;0.04035;0.04335;0.0459;0.05066;0.05195;0.05736;0.06123;0.06674;0.07327;0.08057;0.09347;0.11386
2022-05-01;Palmeiras - SP;0.03724;0.04305;0.04395;0.04641;0.0473;0.049;0.05036;0.05238;0.05044;0.05237;0.05166;0.05259;0.05364;0.05431;0.05452;0.05326;0.05375;0.0538;0.05124;0.04873
2022-05-01;Red Bull Bragantino - SP;0.08123;0.07573;0.06949;0.06744;0.06347;0.0625;0.05884;0.05493;0.05319;0.05121;0.04957;0.04544;0.04299;0.04123;0.03862;0.03572;0.03367;0.02944;0.02533;0.01996
2022-05-01;Santos - SP;0.08202;0.07317;0.0697;0.06497;0.06147;0.05915;0.05666;0.05501;0.05278;0.05001;0.04906;0.04658;0.04486;0.04142;0.03983;0.03765;0.03429;0.03127;0.02848;0.02162
2022-05-01;São Paulo - SP;0.05359;0.05416;0.05473;0.05398;0.054;0.05335;0.05308;0.05307;0.05184;0.05119;0.05087;0.05155;0.051;0.04948;0.04907;0.04569;0.04675;0.04396;0.04162;0.03702
2022-05-15;América Fc Saf - MG;0.09261;0.08382;0.07722;0.0722;0.06665;0.06267;0.05977;0.05527;0.05292;0.04975;0.04824;0.04397;0.04224;0.03869;0.0346;0.03163;0.02789;0.02474;0.02034;0.01478
2022-05-15;Athletico Paranaense - PR;0.02077;0.02781;0.03331;0.03579;0.0402;0.04323;0.04453;0.04722;0.04946;0.05132;0.05288;0.05434;0.05765;0.05882;0.06149;0.06238;0.06448;0.0652;0.06488;0.06424
2022-05-15;Atlético - GO;0.0071;0.01142;0.01404;0.01751;0.0212;0.02403;0.02784;0.03083;0.03423;0.03848;0.04246;0.04649;0.04996;0.05699;0.06503;0.07178;0.08332;0.09477;0.11452;0.148
2022-05-15;Atlético Mineiro - MG;0.06107;0.06384;0.06419;0.06295;0.06382;0.06101;0.05942;0.05961;0.05711;0.05483;0.05278;0.05111;0.04895;0.04523;0.04302;0.04014;0.0349;0.03162;0.02652;0.01788
2022-05-15;Avaí - SC;0.08281;0.07708;0.07349;0.07004;0.06504;0.06288;0.0583;0.05754;0.05377;0.05087;0.05007;0.0456;0.04387;0.04067;0.03714;0.03498;0.03025;0.02653;0.02289;0.01618
2022-05-15;Botafogo - RJ;0.06713;0.06745;0.06662;0.06419;0.06362;0.05897;0.05811;0.05734;0.05441;0.05317;0.05133;0.04959;0.04489;0.04399;0.04168;0.03961;0.03732;0.03248;0.02737;0.02073
2022-05-15;Ceará - CE;0.01456;0.02083;0.02465;0.02836;0.03157;0.03461;0.03749;0.0398;0.04454;0.04628;0.04946;0.05171;0.05569;0.06158;0.06316;0.06838;0.07225;0.07836;0.08293;0.09379
2022-05-15;Corinthians - SP;0.18554;0.12609;0.10151;0.08545;0.0739;0.06198;0.05579;0.04833;0.04272;0.03799;0.03365;0.02979;0.02621;0.02221;0.01851;0.01597;0.01323;0.01012;0.00685;0.00416
2022-05-15;Coritiba - PR;0.05377;0.05733;0.05786;0.05819;0.05694;0.05846;0.05657;0.05631;0.055;0.05284;0.05263;0.05141;0.05034;0.04804;0.04569;0.04514;0.04106;0.03882;0.03505;0.02855
2022-05-15;Cuiabá Saf - MT;0.05324;0.05692;0.05686;0.05737;0.0574;0.05789;0.05752;0.05504;0.05441;0.05351;0.05286;0.05144;0.05062;0.04879;0.04737;0.04481;0.0424;0.03866;0.03469;0.0282
2022-05-15;Flamengo - RJ;0.01963;0.02599;0.03066;0.03413;0.03766;0.04025;0.04236;0.04514;0.04898;0.0514;0.05337;0.05462;0.05817;0.05958;0.06257;0.06285;0.06658;0.06805;0.07026;0.06775
2022-05-15;Fluminense - RJ;0.03702;0.0437;0.0472;0.04878;0.05117;0.05286;0.05292;0.05374;0.05415;0.05476;0.05347;0.05464;0.05596;0.05424;0.05252;0.0524;0.05091;0.04768;0.04485;0.03703
2022-05-15;Fortaleza - CE;0.01207;0.01691;0.02017;0.02331;0.02679;0.03026;0.033;0.03557;0.03868;0.04297;0.04654;0.04997;0.05406;0.05747;0.0633;0.06819;0.07546;0.08372;0.09807;0.12349
2022-05-15;Goiás - GO;0.02853;0.0358;0.03969;0.04247;0.0438;0.04629;0.04816;0.04955;0.05115;0.05242;0.05282;0.05513;0.05686;0.05585;0.05732;0.0575;0.05854;0.05936;0.05652;0.05224
2022-05-15;Internacional - RS;0.04793;0.05228;0.05471;0.05576;0.05432;0.0564;0.05676;0.05649;0.05554;0.0546;0.05304;0.05302;0.05135;0.0505;0.04916;0.04592;0.04509;0.04082;0.03698;0.02933
2022-05-15;Juventude - RS;0.00986;0.01418;0.01804;0.02097;0.02437;0.02861;0.03079;0.03467;0.03873;0.04174;0.04495;0.04993;0.05342;0.05945;0.06395;0.07146;0.07894;0.0874;0.10311;0.12543
2022-05-15;Palmeiras - SP;0.03268;0.04021;0.04343;0.0452;0.04907;0.05047;0.05195;0.05341;0.05385;0.05482;0.05498;0.05516;0.05382;0.05586;0.05518;0.05537;0.05353;0.0522;0.0482;0.04061
2022-05-15;Red Bull Bragantino - SP;0.02394;0.03203;0.03646;0.04189;0.04484;0.04603;0.04836;0.05104;0.05172;0.05483;0.05566;0.05724;0.05684;0.05793;0.05949;0.05876;0.05783;0.05889;0.05614;0.05008
2022-05-15;Santos - SP;0.08289;0.07867;0.07386;0.07138;0.06559;0.06321;0.06062;0.05764;0.0538;0.05129;0.04837;0.0456;0.04248;0.03959;0.03696;0.03266;0.03026;0.02759;0.0217;0.01584
2022-05-15;São Paulo - SP;0.06685;0.06764;0.06603;0.06406;0.06205;0.05989;0.05974;0.05546;0.05483;0.05213;0.05044;0.04924;0.04662;0.04452;0.04186;0.04007;0.03576;0.03299;0.02813;0.02169
