data;time;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20
2020-08-10;Santos - SP;0.03472;0.03845;0.04018;0.04202;0.04403;0.0448;0.04796;0.04708;0.04941;0.05102;0.05047;0.05221;0.05258;0.05477;0.05484;0.05668;0.05671;0.05842;0.06033;0.06332
2020-08-10;Sport - PE;0.05997;0.05952;0.05774;0.0556;0.05539;0.05372;0.05393;0.05338;0.05267;0.05047;0.05099;0.04941;0.04831;0.04652;0.04563;0.04426;0.04426;0.04254;0.04017;0.03552
2020-08-10;São Paulo - SP;0.04841;0.04955;0.04948;0.04973;0.0505;0.04951;0.05038;0.05058;0.04957;0.04936;0.0506;0.05115;0.05067;0.05043;0.05064;0.04956;0.0499;0.04973;0.05066;0.04959
2020-08-10;Vasco da Gama - RJ;0.04977;0.05008;0.05145;0.05035;0.05079;0.04927;0.04984;0.04869;0.04987;0.05116;0.04995;0.05071;0.04981;0.04961;0.05053;0.0498;0.05022;0.05007;0.04856;0.04947
2020-08-13;Athletico Paranaense - PR;0.10152;0.08719;0.07788;0.07089;0.06551;0.0621;0.05763;0.05363;0.05269;0.04833;0.04411;0.04363;0.03982;0.03699;0.03289;0.03223;0.02823;0.02573;0.02237;0.01663
2020-08-13;Atlético - GO;0.06089;0.05987;0.05799;0.05578;0.05773;0.05498;0.05473;0.05301;0.05232;0.05117;0.05034;0.04846;0.04857;0.04707;0.04471;0.0442;0.04285;0.04122;0.0388;0.03531
2020-08-13;Atlético - MG;0.10371;0.08612;0.07468;0.07115;0.06665;0.06256;0.05701;0.05493;0.05163;0.0484;0.04653;0.04251;0.0391;0.0381;0.03392;0.03159;0.02862;0.02509;0.02194;0.01576
2020-08-13;Bahia - BA;0.06061;0.05863;0.05852;0.05663;0.05693;0.05409;0.05495;0.05271;0.05257;0.05133;0.04955;0.04929;0.04844;0.04704;0.04582;0.04477;0.04348;0.04177;0.03871;0.03416
2020-08-13;Botafogo - RJ;0.04874;0.05081;0.05038;0.05216;0.05081;0.05172;0.05129;0.05098;0.05151;0.05102;0.0517;0.05076;0.05157;0.05055;0.04907;0.04946;0.0489;0.04772;0.04719;0.04366
2020-08-13;Ceará - CE;0.02826;0.03254;0.03592;0.03808;0.04145;0.04236;0.04484;0.0452;0.04679;0.04934;0.05137;0.05203;0.05431;0.05509;0.05804;0.05973;0.06169;0.06462;0.06674;0.0716
2020-08-13;Corinthians - SP;0.04003;0.04147;0.04282;0.04625;0.04695;0.04809;0.04872;0.05059;0.05009;0.05043;0.05291;0.052;0.0521;0.05259;0.05161;0.05308;0.05522;0.05443;0.05532;0.0553
2020-08-13;Coritiba - PR;0.02062;0.02707;0.02991;0.03246;0.03506;0.03812;0.03937;0.04376;0.04512;0.0468;0.05084;0.05261;0.05504;0.05717;0.05973;0.06275;0.0674;0.07075;0.0773;0.08812
2020-08-13;Flamengo - RJ;0.02102;0.02547;0.03074;0.03233;0.03597;0.0387;0.03967;0.0411;0.04481;0.0475;0.04892;0.05339;0.05467;0.05743;0.05905;0.06412;0.06684;0.07156;0.07779;0.08892
2020-08-13;Fluminense - RJ;0.02662;0.03137;0.03648;0.03837;0.0411;0.04212;0.04387;0.0464;0.04742;0.05081;0.05115;0.05209;0.05362;0.05675;0.05828;0.05987;0.06169;0.06475;0.06725;0.06999
2020-08-13;Fortaleza - CE;0.02768;0.03263;0.03585;0.03826;0.03993;0.04003;0.0429;0.04485;0.04664;0.04843;0.04971;0.05184;0.05312;0.05665;0.05888;0.05925;0.0615;0.0655;0.06978;0.07657
2020-08-13;Goiás - GO;0.03864;0.0426;0.04285;0.04652;0.04752;0.04831;0.04861;0.04994;0.05016;0.05045;0.05161;0.05171;0.05253;0.05243;0.05276;0.05362;0.05331;0.05483;0.05551;0.05609
2020-08-13;Grêmio - RS;0.05914;0.06119;0.05973;0.05892;0.0556;0.05572;0.05492;0.0547;0.05299;0.05183;0.05064;0.04987;0.04954;0.04782;0.04597;0.04457;0.0413;0.0381;0.03591;0.03154
2020-08-13;Internacional - RS;0.08358;0.0742;0.07041;0.0657;0.06102;0.05886;0.05682;0.05309;0.05244;0.05027;0.04805;0.04548;0.04377;0.0393;0.04069;0.03669;0.03417;0.03128;0.02939;0.02479
2020-08-13;Palmeiras - SP;0.04969;0.04986;0.05119;0.05086;0.0522;0.05196;0.05161;0.05105;0.05087;0.05113;0.05107;0.05079;0.05061;0.04954;0.05003;0.05036;0.04844;0.04832;0.04594;0.04448
2020-08-13;Red Bull Bragantino - SP;0.03489;0.03977;0.04375;0.044;0.0462;0.04636;0.04942;0.051;0.05002;0.05184;0.05029;0.05278;0.0518;0.05375;0.05507;0.05449;0.05614;0.05662;0.05576;0.05605
2020-08-13;Santos - SP;0.03507;0.03876;0.04113;0.04303;0.04443;0.04531;0.04829;0.04752;0.04892;0.04988;0.0513;0.05135;0.05224;0.05472;0.05564;0.05548;0.05709;0.05941;0.05915;0.06128
2020-08-13;Sport - PE;0.05982;0.05982;0.05843;0.05611;0.05564;0.05529;0.05354;0.05341;0.05257;0.05111;0.04895;0.04969;0.04914;0.04775;0.04617;0.04447;0.04339;0.04086;0.0388;0.03504
2020-08-13;São Paulo - SP;0.04944;0.04956;0.0503;0.05108;0.05005;0.05094;0.05038;0.05165;0.05041;0.05087;0.05022;0.0491;0.05116;0.0495;0.05071;0.04996;0.04947;0.04867;0.04861;0.04792
2020-08-13;Vasco da Gama - RJ;0.05003;0.05107;0.05104;0.05142;0.04925;0.05238;0.05143;0.05048;0.05003;0.04906;0.05074;0.05062;0.04885;0.04976;0.05096;0.04931;0.05027;0.04877;0.04774;0.04679
2020-08-16;Athletico Paranaense - PR;0.10295;0.08683;0.07804;0.07182;0.06581;0.06191;0.05762;0.05496;0.05018;0.049;0.0453;0.04306;0.03915;0.03747;0.03392;0.0306;0.02842;0.02545;0.02143;0.01608
2020-08-16;Atlético - GO;0.06217;0.0604;0.05896;0.05657;0.05733;0.05548;0.05356;0.05303;0.05227;0.05138;0.05035;0.04934;0.04931;0.0453;0.04538;0.04453;0.04357;0.04;0.03799;0.03308
2020-08-16;Atlético - MG;0.10141;0.08719;0.07804;0.07254;0.0659;0.06169;0.05767;0.05458;0.0509;0.04734;0.04526;0.0428;0.04082;0.0362;0.03454;0.03175;0.02859;0.02544;0.02078;0.01656
2020-08-16;Bahia - BA;0.06065;0.05974;0.05976;0.05605;0.05594;0.05518;0.05413;0.05264;0.05315;0.05101;0.04961;0.04933;0.04821;0.04785;0.0453;0.04536;0.04343;0.0413;0.03793;0.03343
2020-08-16;Botafogo - RJ;0.04964;0.05074;0.05249;0.05232;0.05185;0.05088;0.05209;0.05329;0.05114;0.05093;0.05169;0.05145;0.05044;0.04975;0.04882;0.04914;0.04691;0.0476;0.04505;0.04378
2020-08-16;Ceará - CE;0.02761;0.0326;0.03574;0.03829;0.04034;0.04362;0.04514;0.0458;0.04824;0.04898;0.05164;0.05327;0.053;0.05595;0.05715;0.06034;0.06147;0.06383;0.06634;0.07065
2020-08-16;Corinthians - SP;0.03962;0.04367;0.04536;0.04758;0.04964;0.04925;0.04936;0.04995;0.05125;0.05238;0.05276;0.05111;0.05184;0.052;0.05309;0.05225;0.05326;0.05324;0.05162;0.05077
2020-08-16;Coritiba - PR;0.01082;0.01522;0.01925;0.02153;0.02476;0.02707;0.03094;0.03451;0.03799;0.04087;0.04434;0.04807;0.05213;0.05781;0.0615;0.06703;0.07818;0.08837;0.10428;0.13533
2020-08-16;Flamengo - RJ;0.03867;0.04296;0.04676;0.04699;0.04868;0.04996;0.05102;0.04956;0.05295;0.05267;0.05228;0.05357;0.05215;0.05369;0.05357;0.05266;0.05301;0.05262;0.05052;0.04571
2020-08-16;Fluminense - RJ;0.02684;0.03157;0.03581;0.03799;0.0405;0.0435;0.04573;0.04739;0.04742;0.04829;0.0511;0.05382;0.05412;0.05559;0.05775;0.06051;0.06107;0.06389;0.06818;0.06893
2020-08-16;Fortaleza - CE;0.02169;0.02668;0.02959;0.03343;0.0363;0.03779;0.04035;0.04256;0.04442;0.04737;0.04971;0.05038;0.05469;0.05695;0.05979;0.06272;0.06715;0.0725;0.07786;0.08807
2020-08-16;Goiás - GO;0.03965;0.0437;0.04526;0.04674;0.04929;0.04879;0.0509;0.05139;0.05066;0.05249;0.0504;0.05298;0.05251;0.05263;0.05217;0.05307;0.05275;0.05205;0.05181;0.05076
2020-08-16;Grêmio - RS;0.0445;0.0481;0.04947;0.05206;0.05165;0.0517;0.05387;0.05196;0.05298;0.05281;0.05193;0.05222;0.05165;0.05172;0.0508;0.05096;0.0486;0.04792;0.04528;0.03982
2020-08-16;Internacional - RS;0.10525;0.08565;0.07823;0.07115;0.06606;0.06172;0.05742;0.05366;0.05011;0.04701;0.04507;0.04353;0.04002;0.03665;0.03512;0.03172;0.02924;0.02531;0.02084;0.01624
2020-08-16;Palmeiras - SP;0.03551;0.03989;0.04255;0.04503;0.04556;0.04719;0.04679;0.04922;0.04889;0.05254;0.05247;0.05192;0.05451;0.05516;0.05516;0.05584;0.05527;0.0549;0.05593;0.05567
2020-08-16;Red Bull Bragantino - SP;0.03516;0.04143;0.04173;0.04328;0.04532;0.04843;0.04845;0.04965;0.05087;0.0505;0.05185;0.05195;0.05536;0.05372;0.05441;0.05502;0.05467;0.05518;0.05558;0.05744
2020-08-16;Santos - SP;0.02787;0.03303;0.03542;0.03817;0.03995;0.04277;0.04388;0.04625;0.04704;0.05044;0.05129;0.05183;0.05412;0.05645;0.05839;0.05995;0.06183;0.06327;0.06702;0.07103
2020-08-16;Sport - PE;0.04841;0.05137;0.05143;0.05239;0.05386;0.05184;0.05238;0.05218;0.05316;0.05254;0.05239;0.05141;0.05047;0.05082;0.04998;0.04832;0.04782;0.04599;0.0436;0.03964
2020-08-16;São Paulo - SP;0.06109;0.05975;0.05806;0.05795;0.0546;0.05529;0.05415;0.05325;0.05311;0.05193;0.04999;0.04984;0.04803;0.04691;0.04691;0.04407;0.04286;0.04004;0.03853;0.03364
2020-08-16;Vasco da Gama - RJ;0.06049;0.05948;0.05805;0.05812;0.05666;0.05594;0.05455;0.05417;0.05327;0.04952;0.05057;0.04812;0.04747;0.04738;0.04625;0.04416;0.0419;0.0411;0.03943;0.03337
2020-08-17;Athletico Paranaense - PR;0.08664;0.07755;0.0733;0.06679;0.06408;0.06157;0.05657;0.05483;0.05161;0.0492;0.0482;0.04495;0.04398;0.04059;0.03879;0.03457;0.03284;0.02928;0.02466;0.02
2020-08-17;Atlético - GO;0.04556;0.04806;0.04884;0.05041;0.05001;0.05017;0.05012;0.05224;0.0524;0.05384;0.05175;0.05119;0.05151;0.0509;0.05207;0.05057;0.04951;0.04966;0.04729;0.0439
2020-08-17;Atlético - MG;0.12784;0.10036;0.08638;0.07692;0.06925;0.06272;0.0585;0.05417;0.04959;0.04368;0.04233;0.03807;0.03519;0.03266;0.02818;0.02553;0.02249;0.01955;0.01619;0.0104
2020-08-17;Bahia - BA;0.07815;0.07186;0.06567;0.06402;0.06053;0.05946;0.05757;0.05506;0.0537;0.04988;0.04942;0.04616;0.04416;0.04361;0.04093;0.0385;0.03656;0.03322;0.02915;0.02239
2020-08-17;Botafogo - RJ;0.05132;0.05282;0.05286;0.05352;0.05386;0.05359;0.05304;0.05206;0.0519;0.0509;0.05089;0.0517;0.05036;0.04818;0.04795;0.04917;0.04731;0.04509;0.04397;0.03951
2020-08-17;Ceará - CE;0.02146;0.02651;0.03069;0.03341;0.03678;0.04;0.04185;0.04304;0.04588;0.04946;0.0501;0.05194;0.05603;0.05658;0.05894;0.06292;0.06661;0.06952;0.07522;0.08306
2020-08-17;Corinthians - SP;0.03986;0.0446;0.0463;0.04742;0.0481;0.04994;0.0497;0.05003;0.05073;0.05023;0.05256;0.05269;0.05154;0.05173;0.0523;0.05338;0.05201;0.05381;0.05226;0.05081
2020-08-17;Coritiba - PR;0.01111;0.01508;0.01817;0.02232;0.02534;0.02758;0.03136;0.03418;0.03733;0.04123;0.04422;0.04853;0.05201;0.05637;0.06173;0.06937;0.07748;0.0873;0.10397;0.13532
2020-08-17;Flamengo - RJ;0.03926;0.04415;0.04587;0.04877;0.04957;0.04936;0.04947;0.05192;0.05177;0.05322;0.05153;0.0524;0.05213;0.0524;0.05284;0.05267;0.05242;0.05172;0.05112;0.04741
2020-08-17;Fluminense - RJ;0.03436;0.04003;0.04186;0.04597;0.04756;0.04911;0.04944;0.05068;0.0501;0.05143;0.05192;0.05251;0.05344;0.05454;0.05538;0.05536;0.05553;0.05489;0.05476;0.05113
2020-08-17;Fortaleza - CE;0.01493;0.01926;0.02295;0.02554;0.0302;0.03232;0.03534;0.0385;0.04095;0.0446;0.04644;0.05047;0.05488;0.0582;0.06206;0.06725;0.07329;0.0801;0.09115;0.11157
2020-08-17;Goiás - GO;0.03991;0.04417;0.04647;0.04581;0.04974;0.04834;0.04894;0.04883;0.05109;0.05118;0.04985;0.05382;0.05296;0.05343;0.0529;0.05266;0.05228;0.0533;0.05226;0.05206
2020-08-17;Grêmio - RS;0.04335;0.04814;0.04958;0.05065;0.05138;0.05291;0.052;0.05394;0.05282;0.05368;0.05303;0.05199;0.05289;0.05143;0.05173;0.04923;0.0483;0.0472;0.045;0.04075
2020-08-17;Internacional - RS;0.08711;0.07662;0.07294;0.06847;0.06442;0.06069;0.05969;0.05402;0.05197;0.05023;0.04866;0.04574;0.04302;0.04046;0.03664;0.03523;0.03248;0.02878;0.02407;0.01876
2020-08-17;Palmeiras - SP;0.0356;0.04041;0.04359;0.0452;0.04609;0.04672;0.0487;0.04832;0.04948;0.05043;0.05201;0.0528;0.05426;0.05237;0.05405;0.05484;0.05521;0.05616;0.05731;0.05645
2020-08-17;Red Bull Bragantino - SP;0.02827;0.03444;0.03609;0.03876;0.04131;0.04461;0.04622;0.04761;0.04909;0.0498;0.051;0.0535;0.05367;0.05745;0.0589;0.05949;0.05961;0.06216;0.0633;0.06472
2020-08-17;Santos - SP;0.03605;0.03977;0.04348;0.04483;0.04577;0.04821;0.0489;0.05032;0.05056;0.05157;0.05195;0.05318;0.05338;0.05535;0.05489;0.05586;0.0552;0.05516;0.05411;0.05146
2020-08-17;Sport - PE;0.05036;0.05368;0.05576;0.05515;0.05254;0.0525;0.05296;0.05329;0.0525;0.05227;0.05178;0.05149;0.05011;0.04985;0.04894;0.04788;0.04678;0.04367;0.04201;0.03648
2020-08-17;São Paulo - SP;0.05039;0.05222;0.05318;0.05207;0.05189;0.05165;0.05186;0.0528;0.05345;0.05226;0.05264;0.05027;0.05037;0.05086;0.04902;0.04796;0.04732;0.04647;0.04332;0.04
2020-08-17;Vasco da Gama - RJ;0.07847;0.07027;0.06602;0.06397;0.06158;0.05855;0.05777;0.05416;0.05308;0.05091;0.04972;0.0466;0.04411;0.04304;0.04176;0.03756;0.03677;0.03296;0.02888;0.02382
2020-08-19;Athletico Paranaense - PR;0.08451;0.07741;0.07265;0.06922;0.06316;0.06216;0.05814;0.05557;0.05215;0.05074;0.04716;0.0456;0.04142;0.03956;0.03878;0.03577;0.03251;0.02954;0.02465;0.0193
2020-08-19;Atlético - GO;0.04563;0.04722;0.0489;0.05059;0.05089;0.05242;0.05134;0.05179;0.05251;0.05153;0.05247;0.05174;0.05113;0.05337;0.0509;0.04963;0.04892;0.04786;0.04836;0.0428
2020-08-19;Atlético - MG;0.12899;0.1009;0.08735;0.07677;0.07047;0.06182;0.05648;0.05345;0.04904;0.04516;0.04189;0.03812;0.0353;0.03215;0.02872;0.0255;0.02341;0.01883;0.01545;0.0102
2020-08-19;Bahia - BA;0.07795;0.07132;0.06815;0.06468;0.06065;0.05999;0.05589;0.05407;0.05295;0.05042;0.04941;0.047;0.04443;0.04143;0.04228;0.03813;0.03587;0.03312;0.02906;0.0232
2020-08-19;Botafogo - RJ;0.05167;0.05349;0.05314;0.0523;0.05203;0.05294;0.05265;0.05272;0.05332;0.05342;0.0506;0.05075;0.04945;0.04947;0.04897;0.04882;0.04808;0.04453;0.04292;0.03873
2020-08-19;Ceará - CE;0.02215;0.02682;0.03155;0.0335;0.0378;0.03926;0.04245;0.04259;0.04567;0.04731;0.04837;0.05205;0.05527;0.05822;0.06035;0.06227;0.06739;0.07034;0.07464;0.082
2020-08-19;Corinthians - SP;0.04056;0.04411;0.04568;0.04663;0.04982;0.04888;0.05018;0.05114;0.04978;0.05129;0.05168;0.0512;0.05199;0.05215;0.0528;0.05383;0.05192;0.05332;0.05142;0.05162
2020-08-19;Coritiba - PR;0.01067;0.01553;0.01862;0.02284;0.02492;0.02782;0.03142;0.03398;0.03658;0.04077;0.04431;0.04933;0.0519;0.05641;0.06214;0.07015;0.07728;0.08706;0.1019;0.13637
2020-08-19;Flamengo - RJ;0.03918;0.04501;0.04688;0.04767;0.0483;0.0498;0.05179;0.05002;0.0507;0.0518;0.05313;0.05294;0.05295;0.05293;0.05295;0.0521;0.0524;0.05145;0.05072;0.04728
2020-08-19;Fluminense - RJ;0.03464;0.03974;0.0435;0.04458;0.04635;0.04713;0.04864;0.05157;0.05084;0.05263;0.05124;0.0541;0.05401;0.05441;0.05319;0.05538;0.05482;0.05541;0.05537;0.05245
2020-08-19;Fortaleza - CE;0.01443;0.01949;0.02283;0.02667;0.02825;0.0319;0.03592;0.0377;0.03999;0.04442;0.04734;0.04949;0.05383;0.05856;0.0629;0.06779;0.0736;0.08082;0.09222;0.11185
2020-08-19;Goiás - GO;0.0409;0.04329;0.0464;0.04661;0.04926;0.04932;0.0498;0.04946;0.0501;0.0521;0.05158;0.05246;0.05194;0.05222;0.05339;0.05326;0.05253;0.0527;0.05234;0.05034
2020-08-19;Grêmio - RS;0.04489;0.04912;0.05012;0.05021;0.05176;0.05147;0.05264;0.05326;0.05347;0.05262;0.05281;0.05135;0.05193;0.05029;0.05115;0.05138;0.04843;0.04795;0.04577;0.03938
2020-08-19;Internacional - RS;0.0873;0.0764;0.07122;0.06771;0.06444;0.05969;0.05792;0.05601;0.05258;0.04922;0.04898;0.04473;0.04385;0.04095;0.03753;0.03474;0.03331;0.02834;0.0248;0.02028
2020-08-19;Palmeiras - SP;0.03643;0.04096;0.04142;0.04425;0.04539;0.04752;0.04849;0.04969;0.05025;0.05085;0.05153;0.05191;0.05364;0.05474;0.05446;0.05439;0.05504;0.05682;0.05671;0.05551
2020-08-19;Red Bull Bragantino - SP;0.02786;0.03325;0.03649;0.03989;0.04212;0.04428;0.04551;0.04678;0.04888;0.05088;0.05135;0.0541;0.05453;0.05618;0.05662;0.05936;0.06019;0.06211;0.06374;0.06588
2020-08-19;Santos - SP;0.03453;0.04033;0.04335;0.04551;0.04726;0.04765;0.04915;0.04931;0.05116;0.05151;0.05286;0.05304;0.05463;0.05481;0.05383;0.05303;0.05448;0.05612;0.05505;0.05239
2020-08-19;Sport - PE;0.04878;0.05327;0.05375;0.05364;0.05352;0.05472;0.05379;0.05341;0.05334;0.05169;0.05289;0.05083;0.05188;0.04877;0.04789;0.04733;0.0472;0.04424;0.04186;0.0372
2020-08-19;São Paulo - SP;0.05038;0.05229;0.05147;0.05265;0.05177;0.05205;0.05183;0.05355;0.05341;0.05161;0.05047;0.05129;0.05132;0.05022;0.0503;0.04857;0.04717;0.04623;0.04405;0.03937
2020-08-19;Vasco da Gama - RJ;0.07855;0.07005;0.06653;0.06408;0.06184;0.05918;0.05597;0.05393;0.05328;0.05003;0.04993;0.04797;0.0446;0.04316;0.04085;0.03857;0.03545;0.03321;0.02897;0.02385
2020-08-22;Athletico Paranaense - PR;0.04864;0.05159;0.05523;0.05413;0.0547;0.05677;0.05467;0.0547;0.05456;0.05352;0.05293;0.05164;0.05052;0.05025;0.04874;0.04709;0.04671;0.04263;0.03807;0.03291
2020-08-22;Atlético - GO;0.03465;0.04006;0.04377;0.04504;0.04611;0.04799;0.04809;0.05113;0.05018;0.05199;0.05359;0.05349;0.05336;0.05433;0.05495;0.05557;0.05455;0.05465;0.0553;0.0512
2020-08-22;Atlético - MG;0.10532;0.08997;0.0805;0.07333;0.06956;0.0635;0.05965;0.05525;0.05162;0.04886;0.04425;0.0421;0.03849;0.03484;0.03236;0.03015;0.02632;0.02272;0.01819;0.01302
2020-08-22;Bahia - BA;0.07729;0.07107;0.06824;0.06581;0.06334;0.05987;0.05931;0.05594;0.05332;0.05162;0.04853;0.04568;0.04573;0.04176;0.03997;0.03817;0.03543;0.0317;0.0265;0.02072
2020-08-22;Botafogo - RJ;0.06394;0.06375;0.05973;0.06035;0.05772;0.0582;0.05599;0.0545;0.05347;0.0516;0.05049;0.05009;0.04774;0.04606;0.04454;0.04245;0.04088;0.03724;0.03336;0.0279
2020-08-22;Ceará - CE;0.01038;0.01548;0.01957;0.02223;0.02532;0.02877;0.03269;0.03509;0.03743;0.0409;0.04555;0.0485;0.05333;0.0574;0.06312;0.06901;0.07814;0.08686;0.10209;0.12814
2020-08-22;Corinthians - SP;0.04856;0.05283;0.0532;0.05377;0.05455;0.05419;0.05358;0.05327;0.05249;0.05282;0.05219;0.05173;0.05035;0.05079;0.0494;0.04846;0.04612;0.04361;0.04218;0.03591
2020-08-22;Coritiba - PR;0.00813;0.01202;0.01469;0.01817;0.02088;0.02457;0.02738;0.03087;0.03365;0.03719;0.04097;0.04649;0.05155;0.05803;0.0634;0.06988;0.07954;0.09282;0.11469;0.15508
2020-08-22;Flamengo - RJ;0.0259;0.03288;0.03698;0.03944;0.04182;0.044;0.04613;0.04831;0.04888;0.05088;0.05232;0.05497;0.05628;0.05762;0.0574;0.06009;0.06218;0.0606;0.06202;0.0613
2020-08-22;Fluminense - RJ;0.02698;0.03247;0.03702;0.03962;0.042;0.04387;0.04674;0.04781;0.05038;0.05094;0.05344;0.05466;0.05526;0.05676;0.05826;0.05975;0.05997;0.06162;0.06239;0.06006
2020-08-22;Fortaleza - CE;0.02693;0.03243;0.03694;0.04015;0.04155;0.04438;0.04656;0.04728;0.0492;0.05083;0.0539;0.05538;0.05611;0.05631;0.05778;0.05897;0.0601;0.06219;0.0622;0.06081
2020-08-22;Goiás - GO;0.02171;0.02698;0.03036;0.03279;0.03502;0.03887;0.04131;0.044;0.04628;0.04934;0.05085;0.05298;0.05625;0.05809;0.0592;0.06383;0.06591;0.07145;0.07331;0.08147
2020-08-22;Grêmio - RS;0.04508;0.04974;0.05109;0.05215;0.05265;0.05322;0.05309;0.0531;0.0531;0.05356;0.05377;0.05204;0.05333;0.05263;0.05036;0.05031;0.04714;0.04581;0.04162;0.03621
2020-08-22;Internacional - RS;0.10696;0.09071;0.08147;0.07341;0.07032;0.06263;0.05816;0.05457;0.05236;0.04876;0.04494;0.04091;0.0387;0.03558;0.03277;0.02929;0.02553;0.02214;0.01869;0.0121
2020-08-22;Palmeiras - SP;0.06351;0.06269;0.06042;0.06008;0.05807;0.05598;0.05596;0.05491;0.05427;0.05123;0.05074;0.05006;0.04688;0.04586;0.04483;0.04196;0.0417;0.03755;0.03454;0.02876
2020-08-22;Red Bull Bragantino - SP;0.03507;0.03866;0.0436;0.04614;0.04683;0.04824;0.05097;0.05204;0.05354;0.05291;0.05369;0.05404;0.05395;0.05362;0.05507;0.05437;0.05424;0.0528;0.05269;0.04753
2020-08-22;Santos - SP;0.06336;0.06271;0.06191;0.06108;0.06058;0.05782;0.0566;0.05527;0.05615;0.05276;0.05155;0.04774;0.0471;0.04587;0.04442;0.04268;0.03912;0.0362;0.03185;0.02523
2020-08-22;Sport - PE;0.02676;0.03286;0.03631;0.04005;0.04152;0.04482;0.04633;0.04852;0.04933;0.05241;0.05088;0.05454;0.05587;0.05743;0.05918;0.0587;0.06009;0.06288;0.06083;0.06069
2020-08-22;São Paulo - SP;0.03474;0.03946;0.04288;0.04536;0.04682;0.04853;0.04915;0.04941;0.0507;0.05264;0.0549;0.05304;0.05477;0.05551;0.05538;0.05388;0.05379;0.05536;0.05305;0.05063
